Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 22_Wtd.Selling.Dist,Retailer 0_Promo.Group 22_promo_ins,Retailer 0_Promo.Group 20_display_silver,Retailer 0_Promo.Group 19_display_bronze,Retailer 0_Promo.Group 22_display_bronze,Vol.Sales_pred
3.9867851439782402,ppg5_0,2020-04-26,2020,4,17,8.688477544660564,20.45756,5.340341470924264,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.35321122794093435,0.0,-0.0,0.0,0.0,17.56647425141985
4.470859201721095,ppg5_0,2020-05-03,2020,5,18,8.688477544660564,22.5388,5.353306087078641,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.1593434111011734,0.0,-0.0,0.0,0.0,18.257380742156844
4.284155671088666,ppg5_0,2020-05-10,2020,5,19,8.688477544660564,22.03048,5.354386471758174,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.09029459962399826,0.0,-0.0,0.0,0.0,18.140806407681122
5.537568848855139,ppg5_0,2020-05-17,2020,5,20,8.688477544660564,28.41424,5.357627625796768,-0.09591868020228135,0.0,0.0,0.0,0.0,0.0,0.0,-0.07701598203223381,0.0,-0.0,0.0,0.0,19.410739357077958
4.667205436570849,ppg5_0,2020-05-24,2020,5,21,8.688477544660564,18.86804,5.359788395155831,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.04780302333035202,0.0,-0.0,0.0,0.0,18.57174967285461
3.8502213591188537,ppg5_0,2020-05-31,2020,5,22,8.688477544660564,16.824820000000003,5.3587080104763,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.0531144703670578,0.0,-0.0,0.0,0.0,17.74837376368638
3.1250475508850473,ppg5_0,2020-06-07,2020,6,23,8.688477544660564,14.12842,5.346823779001453,-0.09591868020228135,0.0,0.0,0.0,0.0,0.0,0.0,-0.0531144703670578,0.0,-0.0,0.0,0.0,17.011315723977727
4.002393735491656,ppg5_0,2020-06-14,2020,6,24,8.688477544660564,16.090400000000002,4.9848949113583965,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.037180129256940454,0.0,-0.0,0.0,0.0,17.542667382051395
6.043763101560812,ppg5_0,2020-06-21,2020,6,25,8.688477544660564,19.6873,4.603519119483773,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0,0.0,,19.239841085502867
4.639931738625526,ppg5_0,2020-06-28,2020,6,26,8.688477544660564,14.36422,4.230786405045401,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0,0.0,,17.46327700812921
3.8445826447194507,ppg5_0,2020-07-05,2020,7,27,8.688477544660564,13.35854,3.8450890744526514,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.6190304427968397,0.0,,15.663200140833544
3.652182352106165,ppg5_0,2020-07-12,2020,7,28,8.688477544660564,12.40018,3.385925585651759,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0,0.0,,15.630666802216206
3.0443153307735598,ppg5_0,2020-07-19,2020,7,29,8.688477544660564,10.67796,4.089256012026773,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0,0.0,,15.702150537208047
